pos	first	median	third
10242	3	11	27
10243	3	11	27
10244	3	11	27
10245	3	10	27
10246	3	10	27
10247	3	10	27
10248	3	10	26
10249	3	10	26
10250	3	10	26
10251	3	10	26
10252	3	10	26
10253	3	10	26
10254	3	10	26
10255	2	10	25
10256	2	10	25
10257	2	10	26
10258	3	10	26
10259	2	10	26
10260	2	10	26
10261	2	10	26
10262	2	10	26
10263	2	10	26
10264	2	10	25
10265	2	9	25
10266	2	9	24
10267	2	9	24
10268	2	9	24
10269	2	9	24
10270	2	9	24
10271	2	9	24
10272	2	9	23
10273	2	8	23
10274	2	8	22
10275	2	8	22
10276	2	8	22
10277	2	8	22
10278	2	8	21
10279	2	7	20
10280	2	8	20
10281	2	8	20
10282	2	7	20
10283	2	7	20
10284	2	7	20
10285	2	7	19
10286	2	7	19
10287	2	7	18
10288	2	6	18
10289	2	6	18
10290	2	6	17
10291	2	6	17
10292	1	6	17
10293	1	6	17
10294	1	6	17
10295	1	6	17
10296	1	6	17
10297	1	6	17
10298	1	6	17
10299	1	6	16
10300	1	6	16
10301	1	6	16
10302	1	5	15
10303	1	5	15
10304	1	5	14
10305	1	5	15
10306	1	5	14
10307	1	5	14
10308	1	5	13
10309	1	4	13
10310	1	4	13
10311	1	4	13
10312	1	4	12
10313	1	4	12
10314	1	4	12
10315	1	4	11
10316	1	4	12
10317	1	4	12
10318	1	4	11
10319	1	4	11
10320	1	3	11
10321	1	3	10
10322	1	3	10
10323	1	3	10
10324	1	3	10
10325	1	3	9
10326	1	3	10
10327	1	3	9
10328	1	3	9
10329	1	3	9
10330	1	3	9
10331	0	3	8
10332	0	3	8
10333	0	3	8
10334	0	2	8
10335	0	2	8
10336	0	2	8
10337	0	2	8
10338	0	2	7
10339	0	2	7
10340	0	2	7
10341	0	2	7
10342	0	2	7
10343	0	2	6
10344	0	2	6
10345	0	2	6
10346	0	2	6
10347	0	2	6
10348	0	2	6
10349	0	2	5
10350	0	1	5
10351	0	1	5
10352	0	1	5
10353	0	1	5
10354	0	1	5
10355	0	1	5
10356	0	1	4
10357	0	1	4
10358	0	1	4
10359	0	1	4
10360	0	1	4
10361	0	1	4
10362	0	1	4
10363	0	1	3
10364	0	1	3
10365	0	1	3
10366	0	1	3
10367	0	1	3
10368	0	1	3
10369	0	1	3
10370	0	1	3
10371	0	1	3
10372	0	1	3
10373	0	1	3
10374	0	1	3
10375	0	1	3
10376	0	1	2
10377	0	1	2
10378	0	0	2
10379	0	0	2
10380	0	0	2
10381	0	0	2
10382	0	0	2
10383	0	0	2
10384	0	0	2
10385	0	0	2
10386	0	0	2
10387	0	0	2
10388	0	0	2
10389	0	0	1
10390	0	0	1
10391	0	0	1
10392	0	0	1
10393	0	0	1
10394	0	0	1
10395	0	0	1
10396	0	0	1
10397	0	0	1
10398	0	0	1
10399	0	0	1
10400	0	0	1
10401	0	0	1
10402	0	0	1
10403	0	0	1
10404	0	0	0
10405	0	0	0
10406	0	0	0
10407	0	0	0
10408	0	0	0
10409	0	0	0
10410	0	0	0
10411	0	0	0
10412	0	0	0
10413	0	0	0
10414	0	0	0
10415	0	0	0
10416	0	0	0
10417	0	0	0
10418	0	0	0
10419	0	0	0
10420	0	0	0
10421	0	0	0
10422	0	0	0
10423	0	0	0
10424	0	0	0
10425	0	0	0
10426	0	0	0
10427	0	0	0
10428	0	0	0
10429	0	0	0
10430	0	0	0
10431	0	0	0
10432	0	0	0
10433	0	0	0
10434	0	0	0
10435	0	0	0
10436	0	0	0
10437	0	0	0
10438	0	0	0
10439	0	0	0
10440	0	0	0
10441	0	0	0
10442	0	0	0
10443	0	0	0
10444	0	0	0
10445	0	0	0
10446	0	0	0
10447	0	0	0
10448	0	0	0
10449	0	0	0
10450	0	0	0
10451	0	0	0
10452	0	0	0
10453	0	0	0
10454	0	0	0
10455	0	0	0
10456	0	0	0
10457	0	0	0
10458	0	0	0
10459	0	0	0
10460	0	0	0
10461	0	0	0
10462	0	0	0
10463	0	0	0
10464	0	0	0
10465	0	0	0
10466	0	0	0
10467	0	0	0
10468	0	0	0
10469	0	0	0
10470	0	0	1
10471	0	0	2
10472	0	1	3
10473	0	1	3
10474	0	1	3
10475	0	1	3
10476	0	1	3
10477	0	1	3
10478	0	1	3
10479	0	1	3
10480	0	1	3
10481	0	1	3
10482	0	1	3
10483	0	1	3
10484	0	1	3
10485	0	1	3
10486	0	1	3
10487	0	1	3
10488	0	1	3
10489	0	1	3
10490	0	1	3
10491	0	1	3
10492	0	1	3
10493	0	1	3
10494	0	1	3
10495	0	1	3
10496	0	1	3
10497	0	1	3
10498	0	1	3
10499	0	1	3
10500	0	1	3
10501	0	1	3
10502	0	1	3
10503	0	1	3
10504	0	1	3
10505	0	1	3
10506	0	1	3
10507	0	1	3
10508	0	1	3
10509	0	1	3
10510	0	1	3
10511	0	1	3
10512	0	1	3
10513	0	1	3
10514	0	1	3
10515	0	1	3
10516	0	1	3
10517	0	1	3
10518	0	1	3
10519	0	1	3
10520	0	1	3
10521	0	1	3
10522	0	1	3
10523	0	1	3
10524	0	1	3
10525	0	1	3
10526	0	1	3
10527	0	1	3
10528	0	1	3
10529	0	1	3
10530	0	1	3
10531	0	1	3
10532	0	1	3
10533	0	1	3
10534	0	1	3
10535	0	1	3
10536	0	1	3
10537	0	1	2
10538	0	0	2
10539	0	0	2
10540	0	0	2
10541	0	0	2
10542	0	0	2
10543	0	0	2
10544	0	0	2
10545	0	0	2
10546	0	0	2
10547	0	0	2
10548	0	0	2
10549	0	0	2
10550	0	0	2
10551	0	0	2
10552	0	0	2
10553	0	0	2
10554	0	0	2
10555	0	0	2
10556	0	0	2
10557	0	0	2
10558	0	0	3
10559	0	0	2
10560	0	1	3
10561	0	1	3
10562	0	1	3
10563	0	1	3
10564	0	1	3
10565	0	1	3
10566	0	0	2
10567	0	0	2
10568	0	0	2
10569	0	0	2
10570	0	0	2
10571	0	0	2
10572	0	0	2
10573	0	0	2
10574	0	0	2
10575	0	0	1
10576	0	0	2
10577	0	0	2
10578	0	0	2
10579	0	0	2
10580	0	0	2
10581	0	0	2
10582	0	0	2
10583	0	0	2
10584	0	0	2
10585	0	0	2
10586	0	0	2
10587	0	0	2
10588	0	0	2
10589	0	0	2
10590	0	0	2
10591	0	0	2
10592	0	0	2
10593	0	0	2
10594	0	0	2
10595	0	0	2
10596	0	0	2
10597	0	1	2
10598	0	1	2
10599	0	1	2
10600	0	1	2
10601	0	1	2
10602	0	1	2
10603	0	1	2
10604	0	1	2
10605	0	1	2
10606	0	1	2
10607	0	1	2
10608	0	1	2
10609	0	1	2
10610	0	1	2
10611	0	1	2
10612	0	1	2
10613	0	1	2
10614	0	1	2
10615	0	1	2
10616	0	1	3
10617	0	1	2
10618	0	1	2
10619	0	1	3
10620	0	1	2
10621	0	1	3
10622	0	1	2
10623	0	1	3
10624	0	1	2
10625	0	1	3
10626	0	1	3
10627	0	1	3
10628	0	1	3
10629	0	1	3
10630	0	1	3
10631	0	1	3
10632	0	1	3
10633	0	1	3
10634	0	1	3
10635	0	1	3
10636	0	1	3
10637	0	1	3
10638	0	1	3
10639	0	1	3
10640	0	1	3
10641	0	1	3
10642	0	1	3
10643	0	1	3
10644	0	1	3
10645	0	1	3
10646	0	1	3
10647	0	1	3
10648	0	1	3
10649	0	1	3
10650	0	1	3
10651	0	1	3
10652	0	1	3
10653	0	1	3
10654	0	1	3
10655	0	1	3
10656	0	1	3
10657	0	1	3
10658	0	1	3
10659	0	1	3
10660	0	1	3
10661	0	1	3
10662	0	1	3
10663	0	1	3
10664	0	1	3
10665	0	1	3
10666	0	1	3
10667	0	1	3
10668	0	1	3
10669	0	1	3
10670	0	1	3
10671	0	1	3
10672	0	1	3
10673	0	1	3
10674	0	1	3
10675	0	1	3
10676	0	1	3
10677	0	1	3
10678	0	1	4
10679	0	1	3
10680	0	1	4
10681	0	1	4
10682	0	1	4
10683	0	1	4
10684	0	1	4
10685	0	1	4
10686	0	1	4
10687	0	1	4
10688	0	1	4
10689	0	1	4
10690	0	1	4
10691	0	1	4
10692	0	1	4
10693	0	1	4
10694	0	1	4
10695	0	1	4
10696	0	1	4
10697	0	1	4
10698	0	1	4
10699	0	1	4
10700	0	1	4
10701	0	1	4
10702	0	1	4
10703	0	1	4
10704	0	1	4
10705	0	1	4
10706	0	1	4
10707	0	1	4
10708	0	1	4
10709	0	1	4
10710	0	1	4
10711	0	1	4
10712	0	1	5
10713	0	1	4
10714	0	1	5
10715	0	2	5
10716	0	2	5
10717	0	1	5
10718	0	2	5
10719	0	2	5
10720	0	2	5
10721	0	2	5
10722	0	2	5
10723	0	2	5
10724	0	2	5
10725	0	2	5
10726	0	2	5
10727	0	2	5
10728	0	2	5
10729	0	2	5
10730	0	2	5
10731	0	2	5
10732	0	2	5
10733	0	2	5
10734	0	2	5
10735	0	2	5
10736	0	2	5
10737	0	2	5
10738	0	2	5
10739	0	2	5
10740	0	2	6
10741	0	2	6
10742	0	2	5
10743	0	2	6
10744	0	2	6
10745	0	2	6
10746	0	2	6
10747	0	2	6
10748	0	2	6
10749	0	2	6
10750	0	2	6
10751	0	2	6
10752	0	2	6
10753	0	2	6
10754	0	2	6
10755	0	2	6
10756	0	2	6
10757	0	2	6
10758	0	2	6
10759	0	2	6
10760	0	2	6
10761	0	2	6
10762	0	2	6
10763	0	2	6
10764	0	2	6
10765	0	2	6
10766	0	2	6
10767	0	2	6
10768	0	2	6
10769	0	2	7
10770	0	2	6
10771	0	2	6
10772	0	2	6
10773	0	2	6
10774	0	2	6
10775	0	2	6
10776	0	2	6
10777	0	2	6
10778	0	2	6
10779	0	2	6
10780	0	2	6
10781	0	2	6
10782	0	2	7
10783	0	2	6
10784	0	2	6
10785	0	2	6
10786	0	2	6
10787	0	2	6
10788	0	2	6
10789	0	2	6
10790	0	2	6
10791	0	2	6
10792	0	2	6
10793	0	2	7
10794	0	2	7
10795	0	2	6
10796	0	2	6
10797	0	2	6
10798	0	2	6
10799	0	2	7
10800	0	2	6
10801	0	2	6
10802	0	2	6
10803	0	2	7
10804	0	2	6
10805	0	2	7
10806	0	2	6
10807	0	2	6
10808	0	2	7
10809	0	2	6
10810	0	2	6
10811	0	2	6
10812	0	2	7
10813	0	2	7
10814	0	2	7
10815	0	2	7
10816	0	2	7
10817	0	2	7
10818	0	2	7
10819	0	2	7
10820	0	2	7
10821	0	2	7
10822	0	2	7
10823	0	2	7
10824	0	2	7
10825	0	2	7
10826	0	2	7
10827	0	2	7
10828	0	2	7
10829	0	2	7
10830	0	2	7
10831	0	2	7
10832	0	2	7
10833	0	2	7
10834	0	2	7
10835	0	2	7
10836	0	2	7
10837	0	2	7
10838	0	2	7
10839	0	2	7
10840	0	2	7
10841	0	2	7
10842	0	2	7
10843	0	2	7
10844	0	2	6
10845	0	2	7
10846	0	2	7
10847	0	2	7
10848	0	2	7
10849	0	2	7
10850	0	2	7
10851	0	2	7
10852	0	2	7
10853	0	2	7
10854	0	2	7
10855	0	2	7
10856	0	2	7
10857	0	2	6
10858	0	2	6
10859	0	2	7
10860	0	2	7
10861	0	2	6
10862	0	2	6
10863	0	2	6
10864	0	2	6
10865	0	2	6
10866	0	2	6
10867	0	2	6
10868	0	2	6
10869	0	2	6
10870	0	2	6
10871	0	2	5
10872	0	2	6
10873	0	2	6
10874	0	2	6
10875	0	2	6
10876	0	2	5
10877	0	2	6
10878	0	2	6
10879	0	2	6
10880	0	2	6
10881	0	2	6
10882	0	2	6
10883	0	2	5
10884	0	2	5
10885	0	2	5
10886	0	2	5
10887	0	2	5
10888	0	2	5
10889	0	2	5
10890	0	2	5
10891	0	2	5
10892	0	2	5
10893	0	2	5
10894	0	2	5
10895	0	2	5
10896	0	2	5
10897	0	2	5
10898	0	2	5
10899	0	2	5
10900	0	2	5
10901	0	2	5
10902	0	1	5
10903	0	2	5
10904	0	1	5
10905	0	1	4
10906	0	1	4
10907	0	1	4
10908	0	1	4
10909	0	1	4
10910	0	1	4
10911	0	1	4
10912	0	1	4
10913	0	1	4
10914	0	1	4
10915	0	1	4
10916	0	1	4
10917	0	1	4
10918	0	1	4
10919	0	1	4
10920	0	1	4
10921	0	1	3
10922	0	1	4
10923	0	1	4
10924	0	1	4
10925	0	1	3
10926	0	1	3
10927	0	1	3
10928	0	1	4
10929	0	1	3
10930	0	1	3
10931	0	1	3
10932	0	1	3
10933	0	1	3
10934	0	1	3
10935	0	0	2
10936	0	0	2
10937	0	1	3
10938	0	1	3
10939	0	1	3
10940	0	1	3
10941	0	0	2
10942	0	0	2
10943	0	0	2
10944	0	1	2
10945	0	0	2
10946	0	0	2
10947	0	1	2
10948	0	1	2
10949	0	1	2
10950	0	1	2
10951	0	1	3
10952	0	1	3
10953	0	0	2
10954	0	1	2
10955	0	1	2
10956	0	0	2
10957	0	1	2
10958	0	1	2
10959	0	0	2
10960	0	1	2
10961	0	1	2
10962	0	0	2
10963	0	1	2
10964	0	1	2
10965	0	1	2
10966	0	1	2
10967	0	1	2
10968	0	1	2
10969	0	1	2
10970	0	1	2
10971	0	1	2
10972	0	1	2
10973	0	1	2
10974	0	1	2
10975	0	1	2
10976	0	1	3
10977	0	1	2
10978	0	1	2
10979	0	1	2
10980	0	1	2
10981	0	1	3
10982	0	1	3
10983	0	1	2
10984	0	1	3
10985	0	1	2
10986	0	1	3
10987	0	1	2
10988	0	1	3
10989	0	1	2
10990	0	1	3
10991	0	1	3
10992	0	1	2
10993	0	1	2
10994	0	1	2
10995	0	1	3
10996	0	1	3
10997	0	1	3
10998	0	1	3
10999	0	1	3
11000	0	1	3
11001	0	1	3
11002	0	1	3
11003	0	1	3
11004	0	1	3
11005	0	1	3
11006	0	1	3
11007	0	1	3
11008	0	1	3
11009	0	1	3
11010	0	1	3
11011	0	1	3
11012	0	1	3
11013	0	1	3
11014	0	1	3
11015	0	1	3
11016	0	1	3
11017	0	1	3
11018	0	1	3
11019	0	1	3
11020	0	1	3
11021	0	1	3
11022	0	1	3
11023	0	1	3
11024	0	1	3
11025	0	1	3
11026	0	1	3
11027	0	1	3
11028	0	1	3
11029	0	1	3
11030	0	1	3
11031	0	1	3
11032	0	1	3
11033	0	1	3
11034	0	1	3
11035	0	1	3
11036	0	1	3
11037	0	1	3
11038	0	1	3
11039	0	1	3
11040	0	1	3
11041	0	1	3
11042	0	1	3
11043	0	1	3
11044	0	1	3
11045	0	1	3
11046	0	1	3
11047	0	1	3
11048	0	1	3
11049	0	1	3
11050	0	1	3
11051	0	1	3
11052	0	1	3
11053	0	1	3
11054	0	1	3
11055	0	1	3
11056	0	1	3
11057	0	1	3
11058	0	1	3
11059	0	1	3
11060	0	1	3
11061	0	1	3
11062	0	1	3
11063	0	1	3
11064	0	1	3
11065	0	1	3
11066	0	1	3
11067	0	1	3
11068	0	1	3
11069	0	1	3
11070	0	1	3
11071	0	1	3
11072	0	1	3
11073	0	1	3
11074	0	1	3
11075	0	1	3
11076	0	1	3
11077	0	1	3
11078	0	1	3
11079	0	1	3
11080	0	1	3
11081	0	1	3
11082	0	1	3
11083	0	1	4
11084	0	1	4
11085	0	1	4
11086	0	1	4
11087	0	1	3
11088	0	1	3
11089	0	1	4
11090	0	1	3
11091	0	1	4
11092	0	1	4
11093	0	1	3
11094	0	1	3
11095	0	1	3
11096	0	1	3
11097	0	1	4
11098	0	1	4
11099	0	1	3
11100	0	1	3
11101	0	1	3
11102	0	1	3
11103	0	1	3
11104	0	1	3
11105	0	1	3
11106	0	1	3
11107	0	1	3
11108	0	1	4
11109	0	1	3
11110	0	1	3
11111	0	1	3
11112	0	1	3
11113	0	1	3
11114	0	1	3
11115	0	1	3
11116	0	1	3
11117	0	1	3
11118	0	1	3
11119	0	1	3
11120	0	1	3
11121	0	1	3
11122	0	1	3
11123	0	1	3
11124	0	1	3
11125	0	1	3
11126	0	1	3
11127	0	1	3
11128	0	1	3
11129	0	1	3
11130	0	1	3
11131	0	1	3
11132	0	1	3
11133	0	1	3
11134	0	1	3
11135	0	1	3
11136	0	1	3
11137	0	1	3
11138	0	1	3
11139	0	1	3
11140	0	1	3
11141	0	1	3
11142	0	1	3
11143	0	1	3
11144	0	1	3
11145	0	1	3
11146	0	1	3
11147	0	1	3
11148	0	1	3
11149	0	1	3
11150	0	1	3
11151	0	1	3
11152	0	1	3
11153	0	1	3
11154	0	1	3
11155	0	1	3
11156	0	1	3
11157	0	1	3
11158	0	1	3
11159	0	1	3
11160	0	1	3
11161	0	1	3
11162	0	1	3
11163	0	1	3
11164	0	1	3
11165	0	1	3
11166	0	1	3
11167	0	1	3
11168	0	1	3
11169	0	1	3
11170	0	1	3
11171	0	1	3
11172	0	1	3
11173	0	1	3
11174	0	1	3
11175	0	1	3
11176	0	1	3
11177	0	1	3
11178	0	1	3
11179	0	1	3
11180	0	1	3
11181	0	1	3
11182	0	1	3
11183	0	1	3
11184	0	1	3
11185	0	1	3
11186	0	1	3
11187	0	1	3
11188	0	1	3
11189	0	1	3
11190	0	1	3
11191	0	1	3
11192	0	1	3
11193	0	1	3
11194	0	1	3
11195	0	1	3
11196	0	1	3
11197	0	1	3
11198	0	1	3
11199	0	1	3
11200	0	1	3
11201	0	1	3
11202	0	1	3
11203	0	1	3
11204	0	1	3
11205	0	1	3
11206	0	1	3
11207	0	1	3
11208	0	1	3
11209	0	1	3
11210	0	1	3
11211	0	1	3
11212	0	1	3
11213	0	1	3
11214	0	1	3
11215	0	1	3
11216	0	1	3
11217	0	1	3
11218	0	1	3
11219	0	1	3
11220	0	1	3
11221	0	1	3
11222	0	1	3
11223	0	1	3
11224	0	1	3
11225	0	1	3
11226	0	1	3
11227	0	1	3
11228	0	1	3
11229	0	1	3
11230	0	1	3
11231	0	1	3
11232	0	1	3
11233	0	1	3
11234	0	1	3
11235	0	1	3
11236	0	1	3
11237	0	1	3
11238	0	1	3
11239	0	1	3
11240	0	1	3
11241	0	1	3
11242	0	1	3
11243	0	1	3
11244	0	1	3
11245	0	1	3
11246	0	1	3
11247	0	1	3
11248	0	1	3
11249	0	1	3
11250	0	1	3
11251	0	1	3
11252	0	1	3
11253	0	1	3
11254	0	1	3
11255	0	1	3
11256	0	1	3
11257	0	1	3
11258	0	1	3
11259	0	1	3
11260	0	1	3
11261	0	1	3
11262	0	1	3
11263	0	1	3
11264	0	1	3
11265	0	1	3
11266	0	1	3
11267	0	1	2
11268	0	1	3
11269	0	1	3
11270	0	1	3
11271	0	1	3
11272	0	1	2
11273	0	1	2
11274	0	1	2
11275	0	1	3
11276	0	1	2
11277	0	1	3
11278	0	1	3
11279	0	1	3
11280	0	1	3
11281	0	1	3
11282	0	1	3
11283	0	1	3
11284	0	1	3
11285	0	1	3
11286	0	1	2
11287	0	1	2
11288	0	1	2
11289	0	1	2
11290	0	1	2
11291	0	1	2
11292	0	1	2
11293	0	1	2
11294	0	1	2
11295	0	1	2
11296	0	1	2
11297	0	1	2
11298	0	1	2
11299	0	1	2
11300	0	1	2
11301	0	1	2
11302	0	1	2
11303	0	1	2
11304	0	1	2
11305	0	1	2
11306	0	1	2
11307	0	1	2
11308	0	1	2
11309	0	1	2
11310	0	1	2
11311	0	1	2
11312	0	1	2
11313	0	1	2
11314	0	1	2
11315	0	1	2
11316	0	1	2
11317	0	1	2
11318	0	1	2
11319	0	1	2
11320	0	1	2
11321	0	1	2
11322	0	1	2
11323	0	1	2
11324	0	1	2
11325	0	1	2
11326	0	1	2
11327	0	1	2
11328	0	1	2
11329	0	1	2
11330	0	1	2
11331	0	1	3
11332	0	1	3
11333	0	1	3
11334	0	1	3
11335	0	1	3
11336	0	1	3
11337	0	1	3
11338	0	1	3
11339	0	1	3
11340	0	1	3
11341	0	1	3
11342	0	1	3
11343	0	1	3
11344	0	1	3
11345	0	1	3
11346	0	1	3
11347	0	1	3
11348	0	1	3
11349	0	1	3
11350	0	1	3
11351	0	1	3
11352	0	1	3
11353	0	1	3
11354	0	1	3
11355	0	1	3
11356	0	1	3
11357	0	1	3
11358	0	1	3
11359	0	1	3
11360	0	1	3
11361	0	1	3
11362	0	1	3
11363	0	1	3
11364	0	1	3
11365	0	1	3
11366	0	1	3
11367	0	1	3
11368	0	1	3
11369	0	1	3
11370	0	1	3
11371	0	1	3
11372	0	1	3
11373	0	1	3
11374	0	1	3
11375	0	1	3
11376	0	1	3
11377	0	1	3
11378	0	1	3
11379	0	1	3
11380	0	1	3
11381	0	1	3
11382	0	1	3
11383	0	1	3
11384	0	1	3
11385	0	1	3
11386	0	1	3
11387	0	1	3
11388	0	1	3
11389	0	1	3
11390	0	1	3
11391	0	1	3
11392	0	1	3
11393	0	1	3
11394	0	1	3
11395	0	1	3
11396	0	1	3
11397	0	1	3
11398	0	1	3
11399	0	1	3
11400	0	1	3
11401	0	1	3
11402	0	1	3
11403	0	1	3
11404	0	1	3
11405	0	1	3
11406	0	1	3
11407	0	1	3
11408	0	1	3
11409	0	1	3
11410	0	1	3
11411	0	1	3
11412	0	1	3
11413	0	1	3
11414	0	1	3
11415	0	1	2
11416	0	1	2
11417	0	1	2
11418	0	1	2
11419	0	1	2
11420	0	1	2
11421	0	1	2
11422	0	1	2
11423	0	1	2
11424	0	1	2
11425	0	1	2
11426	0	1	2
11427	0	1	2
11428	0	1	2
11429	0	1	2
11430	0	1	2
11431	0	1	2
11432	0	1	2
11433	0	1	2
11434	0	1	2
11435	0	1	2
11436	0	1	2
11437	0	1	2
11438	0	1	2
11439	0	1	2
11440	0	1	2
11441	0	1	2
11442	0	1	2
11443	0	1	2
11444	0	1	2
11445	0	1	2
11446	0	1	2
11447	0	1	2
11448	0	1	2
11449	0	1	2
11450	0	1	2
11451	0	1	2
11452	0	1	2
11453	0	1	2
11454	0	1	2
11455	0	1	2
11456	0	1	2
11457	0	1	2
11458	0	1	2
11459	0	1	2
11460	0	1	2
11461	0	1	2
11462	0	1	2
11463	0	1	2
11464	0	1	2
11465	0	1	2
11466	0	1	2
11467	0	1	2
11468	0	1	2
11469	0	1	2
11470	0	1	2
11471	0	1	2
11472	0	1	2
11473	0	1	2
11474	0	1	2
11475	0	1	2
11476	0	1	2
11477	0	1	2
11478	0	1	2
11479	0	1	2
11480	0	1	2
11481	0	1	2
11482	0	1	2
11483	0	1	2
11484	0	1	2
11485	0	1	2
11486	0	1	2
11487	0	1	2
11488	0	1	2
11489	0	1	2
11490	0	1	2
11491	0	1	2
11492	0	1	2
11493	0	1	2
11494	0	1	2
11495	0	1	2
11496	0	1	2
11497	0	1	2
11498	0	1	2
11499	0	1	2
11500	0	1	2
11501	0	1	2
11502	0	1	2
11503	0	1	2
11504	0	1	2
11505	0	1	2
11506	0	1	2
11507	0	1	2
11508	0	1	2
11509	0	1	2
11510	0	1	2
11511	0	1	2
11512	0	1	2
11513	0	1	2
11514	0	1	2
11515	0	1	2
11516	0	1	2
11517	0	1	2
11518	0	1	2
11519	0	1	2
11520	0	1	2
11521	0	1	2
11522	0	1	2
11523	0	1	2
11524	0	1	2
11525	0	1	2
11526	0	1	2
11527	0	1	2
11528	0	1	2
11529	0	1	2
11530	0	1	2
11531	0	1	2
11532	0	1	2
11533	0	1	2
11534	0	1	2
11535	0	1	2
11536	0	1	2
11537	0	1	2
11538	0	1	2
11539	0	1	2
11540	0	1	2
11541	0	1	2
11542	0	1	2
11543	0	1	2
11544	0	1	2
11545	0	1	2
11546	0	1	2
11547	0	1	2
11548	0	1	2
11549	0	1	2
11550	0	1	2
11551	0	1	2
11552	0	1	2
11553	0	1	2
11554	0	1	2
11555	0	1	2
11556	0	1	2
11557	0	1	2
11558	0	1	2
11559	0	1	2
11560	0	1	2
11561	0	1	2
11562	0	1	2
11563	0	1	2
11564	0	1	2
11565	0	1	2
11566	0	1	2
11567	0	1	2
11568	0	1	2
11569	0	1	2
11570	0	1	2
11571	0	1	2
11572	0	1	2
11573	0	1	2
11574	0	1	2
11575	0	1	2
11576	0	1	2
11577	0	1	2
11578	0	1	2
11579	0	1	2
11580	0	1	2
11581	0	1	2
11582	0	1	2
11583	0	1	2
11584	0	1	2
11585	0	1	2
11586	0	1	2
11587	0	1	2
11588	0	1	2
11589	0	1	2
11590	0	1	2
11591	0	1	2
11592	0	1	2
11593	0	1	2
11594	0	1	2
11595	0	1	2
11596	0	1	2
11597	0	1	2
11598	0	1	2
11599	0	1	2
11600	0	1	2
11601	0	1	2
11602	0	1	2
11603	0	1	2
11604	0	1	2
11605	0	1	2
11606	0	1	2
11607	0	1	2
11608	0	1	2
11609	0	1	2
11610	0	1	2
11611	0	1	2
11612	0	1	2
11613	0	1	2
11614	0	1	2
11615	0	1	2
11616	0	1	2
11617	0	1	2
11618	0	1	2
11619	0	1	2
11620	0	1	2
11621	0	1	2
11622	0	1	2
11623	0	1	2
11624	0	1	2
11625	0	1	2
11626	0	1	2
11627	0	1	2
11628	0	1	2
11629	0	1	2
11630	0	1	2
11631	0	1	2
11632	0	1	3
11633	0	1	2
11634	0	1	3
11635	0	1	3
11636	0	1	3
11637	0	1	3
11638	0	1	3
11639	0	1	3
11640	0	1	3
11641	0	1	3
11642	0	1	3
11643	0	1	3
11644	0	1	3
11645	0	1	3
11646	0	1	3
11647	0	1	3
11648	0	1	3
11649	0	1	3
11650	0	1	3
11651	0	1	3
11652	0	1	3
11653	0	1	3
11654	0	1	3
11655	0	1	3
11656	0	1	3
11657	0	1	3
11658	0	1	3
11659	0	1	3
11660	0	1	3
11661	0	1	3
11662	0	1	3
11663	0	1	3
11664	0	1	3
11665	0	1	3
11666	0	1	3
11667	0	1	3
11668	0	1	3
11669	0	1	3
11670	0	1	3
11671	0	1	3
11672	0	1	3
11673	0	1	3
11674	0	1	3
11675	0	1	3
11676	0	1	3
11677	0	1	3
11678	0	1	3
11679	0	1	3
11680	0	1	3
11681	0	1	3
11682	0	1	3
11683	0	1	3
11684	0	1	3
11685	0	1	3
11686	0	1	3
11687	0	1	3
11688	0	1	3
11689	0	1	3
11690	0	1	3
11691	0	1	3
11692	0	1	3
11693	0	1	3
11694	0	1	3
11695	0	1	3
11696	0	1	4
11697	0	1	3
11698	0	1	4
11699	0	1	3
11700	0	1	3
11701	0	1	3
11702	0	1	4
11703	0	1	4
11704	0	1	4
11705	0	1	4
11706	0	1	4
11707	0	1	4
11708	0	1	4
11709	0	1	4
11710	0	1	4
11711	0	1	4
11712	0	1	4
11713	0	1	4
11714	0	1	4
11715	0	1	4
11716	0	1	4
11717	0	1	4
11718	0	1	4
11719	0	1	4
11720	0	1	4
11721	0	1	4
11722	0	1	4
11723	0	1	4
11724	0	1	4
11725	0	1	4
11726	0	1	4
11727	0	1	4
11728	0	1	4
11729	0	1	4
11730	0	1	5
11731	0	1	5
11732	0	1	4
11733	0	1	5
11734	0	1	5
11735	0	1	5
11736	0	1	5
11737	0	1	5
11738	0	1	5
11739	0	1	5
11740	0	1	5
11741	0	1	5
11742	0	1	5
11743	0	1	5
11744	0	1	5
11745	0	1	5
11746	0	1	5
11747	0	2	6
11748	0	2	6
11749	0	2	6
11750	0	2	6
11751	0	2	6
11752	0	2	6
11753	0	2	6
11754	0	2	6
11755	0	2	6
11756	0	2	6
11757	0	2	6
11758	0	2	7
11759	0	2	7
11760	0	2	7
11761	0	2	7
11762	0	2	7
11763	0	2	7
11764	0	2	7
11765	0	2	7
11766	0	2	7
11767	1	2	7
11768	0	2	7
11769	1	2	8
11770	1	2	8
11771	1	2	8
11772	1	2	8
11773	1	2	8
11774	1	2	8
11775	1	2	8
11776	1	2	8
11777	1	2	8
11778	1	2	9
11779	1	3	9
11780	1	3	9
11781	1	3	9
11782	1	3	9
11783	1	3	10
11784	1	3	10
11785	1	3	10
11786	1	3	10
11787	1	3	10
11788	1	3	10
11789	1	3	10
11790	1	3	10
11791	1	3	10
11792	1	3	10
11793	1	3	10
11794	1	3	10
11795	1	3	11
